url,name,rating,review_count,review_count_is_exact,price,distance_miles,yelp_rank,categories
https://www.yelp.com/biz/sushi-by-scratch-restaurants-montecito-montecito,Sushi by Scratch Restaurants: Montecito,4.6,189,True,$$$$,,71,Sushi Bars
https://www.yelp.com/biz/rodeo-room-santa-barbara,Rodeo Room,4.6,165,True,$$,,62,"Lounges, Gastropubs, Cocktail Bars"
https://www.yelp.com/biz/goodland-waffles-and-melts-santa-barbara,Goodland Waffles & Melts,4.6,88,True,,,70,"Waffles, Sandwiches, Coffee & Tea"
https://www.yelp.com/biz/alma-fonda-fina-santa-barbara,Alma Fonda Fina,4.6,84,True,,,67,New Mexican Cuisine
https://www.yelp.com/biz/pok%C3%A9-house-santa-barbara-santa-barbara-3,Poké House - Santa Barbara,4.6,75,True,,,55,"Poke, Seafood, Hawaiian"
https://www.yelp.com/biz/santa-barbara-food-connection-santa-barbara-2,Santa Barbara Food Connection,4.6,53,True,,,66,"Mexican, Food Trucks"
https://www.yelp.com/biz/little-mountain-montecito,Little Mountain,4.6,51,True,,,58,American
https://www.yelp.com/biz/bistro-amasa-santa-barbara,Bistro Amasa,4.6,48,True,,,60,New American
https://www.yelp.com/biz/beans-bbq-catering-santa-barbara,Beans BBQ Catering,4.6,42,True,,,69,"Caterers, Barbeque, Personal Chefs"
https://www.yelp.com/biz/considered-coffee-bus-santa-barbara-5,Considered Coffee Bus,4.6,38,True,$$,,59,"Coffee & Tea, Food Trucks, Cafes"
https://www.yelp.com/biz/validation-annex-santa-barbara,Validation Annex,4.6,31,True,,,56,"Breweries, Sports Bars, Pizza"
https://www.yelp.com/biz/djinn-santa-barbara-4,Djinn,4.6,17,True,,,65,"Cocktail Bars, Tapas/Small Plates"
https://www.yelp.com/biz/the-waterline-santa-barbara,The Waterline,4.6,14,True,$$,,49,"Beer, Wine & Spirits, American"
https://www.yelp.com/biz/south-coast-deli-funk-zone-santa-barbara,South Coast Deli - Funk Zone,4.6,8,True,,,53,"Sandwiches, Delis, Breakfast & Brunch"
https://www.yelp.com/biz/taco-tour-santa-barbara-santa-barbara,Taco Tour Santa Barbara,4.6,5,True,,,61,"Food Tours, Walking Tours, Tacos"
https://www.yelp.com/biz/los-agaves-santa-barbara,Los Agaves,4.5,4636,True,$$,,89,"Tacos, Bars"
https://www.yelp.com/biz/toma-restaurant-and-bar-santa-barbara,Toma Restaurant & Bar,4.5,1521,True,$$$,,97,"Bars, Italian"
https://www.yelp.com/biz/east-beach-tacos-santa-barbara,East Beach Tacos,4.5,1296,True,$$,,74,Tacos
https://www.yelp.com/biz/corazon-cocina-santa-barbara-2,Corazon Cocina,4.5,1162,True,$$,,100,Mexican
https://www.yelp.com/biz/secret-bao-santa-barbara,Secret Bao,4.5,746,True,$$,,99,Asian Fusion
https://www.yelp.com/biz/breeosh-montecito-santa-barbara-2,Bree'osh - Montecito,4.5,647,True,$$,,93,"Coffee & Tea, Breakfast & Brunch, Bakeries"
https://www.yelp.com/biz/lokum-santa-barbara-8,LOKUM,4.5,592,True,$$,,103,"Coffee & Tea, Desserts, Turkish"
https://www.yelp.com/biz/daves-dogs-grill-santa-barbara,Dave's Dogs Grill,4.5,528,True,$$,,91,Hot Dogs
https://www.yelp.com/biz/taqueria-cuernavaca-santa-barbara,Taqueria Cuernavaca,4.5,489,True,$$,,95,Mexican
https://www.yelp.com/biz/sb-sunshine-cafe-goleta,SB Sunshine Cafe,4.5,451,True,$$,,102,Breakfast & Brunch
https://www.yelp.com/biz/shang-hai-santa-barbara-2,Shang Hai,4.5,316,True,$$,,106,"Chinese, Vegetarian, Poke"
https://www.yelp.com/biz/revolver-santa-barbara,Revolver,4.5,211,True,$$,,105,Pizza
https://www.yelp.com/biz/country-meat-market-and-catering-goleta,Country  Meat Market & Catering,4.5,191,True,$$,,78,"Delis, Meat Shops"
